lda_1,income
3.8085257349292307,1
-1.8566767668060777,0
1.3684700493994957,0
-1.854464498597381,0
-0.8733925939972553,0
2.055776877570539,1
0.6459188976613992,1
-0.139410682396666,1
1.920728959226666,1
0.6444582226887019,1
3.371576987229534,1
1.915194419485655,1
1.0627949612727807,1
1.2972610852451825,0
-1.4986717750651652,0
-0.8910717525595081,0
-1.7080059247107295,0
-1.2905023119730992,0
-2.446985941115202,0
-1.601305249718169,0
-1.1449197671095372,0
-1.1496948982318083,0
-0.6685531823255174,0
1.6123280727258473,1
1.2144224113274604,1
-1.7094774004544813,0
1.019884354701402,1
0.3507521856077385,1
2.292516898812302,1
-0.9380869001854005,0
-2.001242637451467,0
2.187904724690098,1
2.3392428456505407,1
1.0624248760862027,1
0.3904408150175153,1
-1.627751933307333,0
-1.7408547933359604,0
1.5014248998580326,1
-1.4853084724330134,0
-1.9094637259727008,0
1.700034996165643,1
2.143715806979511,1
0.48264967535237446,1
-1.6552127679345683,0
3.291797631101899,1
0.10713774602557273,1
-2.018649633372349,0
-0.4877845799143368,0
-1.2297724295867873,0
1.4152328767903037,1
0.880917174849632,1
-1.8665380935217522,0
-1.4355428482123498,0
1.9310745451296951,1
1.9709434121629033,1
-1.948568166562541,0
-1.135017598566361,0
-1.4309469350458863,0
2.160901866317444,1
-1.4156594324339546,0
0.7200129680142706,1
-1.727089438440263,0
1.5661359577384801,0
1.4959144662445953,1
-2.469247091426931,1
-1.091938436734446,0
-0.00024222329163842322,0
-1.2972399861323611,0
-1.8727126643874195,0
-1.6112909959317752,0
0.7844526872607074,0
-1.1868904814391772,0
1.8693067030461423,1
3.6956144522383756,1
0.7688090821699752,1
-1.5650967293179263,0
1.7464931634687015,1
-0.27487741547611244,1
-1.7959811637991323,0
0.05253412295912763,1
3.249592683872191,1
-0.38931966931519707,1
-2.0221826323997187,0
1.625679540943567,1
2.3705021148473846,1
-1.5412788394556751,0
-2.1553705440956787,0
0.4733010814398802,1
1.6901321790392523,1
2.4829388176225944,1
-1.466877744313851,0
0.9500630644826537,1
0.90710098578199,1
1.4397970515429936,1
-0.46758037020338383,0
2.4187760950346275,1
-1.1439299903000468,0
1.4912970162440524,1
-0.7234642249988186,0
-0.054328111839154904,0
-1.5340465773994927,0
0.08120527654871904,0
-1.8015182303817323,0
-1.0724571572941508,0
-0.8280407220146659,0
3.1397457956209354,1
-2.1932583849935896,0
-1.8330054247613476,0
0.7404918051387944,1
-1.0479031184141332,0
2.799640119590335,1
-1.2764056707754936,0
-1.6581888229323403,0
2.0300276252074974,1
-1.4460002696293783,0
-0.6182575781879982,1
1.153664573856164,1
3.0402787550863875,1
0.9963736198466754,1
-2.1811175040501527,0
-0.45221018275026714,0
0.39758075988052366,0
-0.0029187697237686838,1
-2.3439244645560238,0
-1.8984400071760237,0
-0.5310038065035516,1
-0.01761749400053619,1
-1.0935903606568047,0
0.6912993829166532,1
0.3803330206872638,1
1.8783098509813234,1
-1.6448105667467152,0
1.124831389029166,1
2.1974014585441317,1
-1.6281101497173553,0
-1.9567359186244169,0
0.9370244957663203,1
-2.5761455994463036,0
-0.9827660087460492,0
0.8515150777959337,1
1.01746896138974,1
1.844770892727429,1
1.4813601697428254,1
-0.9852605385558513,0
0.7189216255627,1
-0.17449249260069363,0
2.3234127823154793,1
-0.4445369980612892,0
-0.062439854787030055,0
2.5775759445804205,1
-1.9109037796397874,0
0.8353054384522149,1
0.6458731658139941,1
-0.6045963246294348,0
-1.748646619739735,0
0.2783235839266373,1
-1.7872055553442296,0
-1.0074054508364074,0
0.17158729890626773,0
0.8869481506142093,1
-1.3293631827516155,0
-1.4529542735251146,0
0.4391546551598843,0
-2.3455612220179054,0
-1.577606184710517,0
0.7013582407476961,0
2.409175806307622,1
1.3724056937963276,1
-1.947680648517382,0
-0.01431516333097415,0
0.8416961963740607,1
1.4756626572326141,1
1.9502100570676617,1
0.04975748284429244,0
-0.699844746764512,0
1.2099869424075942,1
0.022580128839212822,1
-1.7544857484615588,0
-1.5566448300267273,0
-1.0074337429682574,0
-0.3012978817395334,0
0.735568540752146,1
1.390229828332281,1
-1.8564217891810888,0
0.7452890541523132,1
2.476476775852534,1
1.3573925012542738,1
2.1567092005259667,1
0.9322650785024281,1
0.6622565088526524,1
-1.7643954064477105,0
-1.6573852683559644,0
-1.6399719928082463,0
0.6367327933074179,1
1.2238111888066214,1
-1.9051517330053582,0
-1.8973429606374554,0
1.5125847106052395,1
-0.36463035672600014,1
-0.3453670415495394,0
0.7971427823441752,1
-1.6299358114587386,0
-1.7832954726529495,0
0.08519340261544577,1
-1.5997627944220991,0
1.4999769044496496,1
-1.7933738771695413,0
-1.7152689707628546,0
2.470065442235172,1
2.660784923670655,1
2.2427949707560706,1
0.2904693950835245,1
-0.5644177939323084,1
0.7742975990083366,1
1.9187393216141648,1
-1.072126975650513,0
-0.9135481446859465,0
-0.08635211512097475,1
-1.8449425095645993,0
-1.8654773907203623,0
1.2340865492391477,1
0.16622824348531798,1
1.2378260551162596,0
-0.4336054917696797,1
-1.6821892272305103,0
-1.7043481453339693,0
0.5425489118099305,1
-1.5392501090522248,0
1.7004464451673376,1
-1.6704304786621271,0
-1.300713808174389,1
0.872735491931761,0
-2.6335881884623236,0
-1.5993647093055314,0
1.89176510549789,1
-1.8023969586935393,0
-0.21424898891230826,0
1.4517896375111954,1
-1.0980128677550116,0
1.0138553293953154,1
2.209492348623936,1
-1.5251681964009642,0
-0.26677741253352455,0
-0.09678587478130506,1
-1.765918073167811,0
-1.6789923740174877,0
-1.906917572394984,0
0.74994594191551,0
-0.16010024010872914,0
-1.5177633562718589,0
2.039170328415353,1
0.9426956713059138,1
-1.3523755928121612,0
